# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth perigee
4.2270000000e+05 2.6679432187e+06 1.0450562074e+06 1.1270082091e+01 7.1131240846e+00 1.6759557896e+08 3.4707525154e+08 -9.1583794054e+02 4.4396792716e+02 1.1167040353e+08 3.5087742060e+08 -6.9252019707e+02 2.6774100904e+02 -3.7819715772e+28 1.5895792908e+11 7.5106780000e+25 3.6642082301e+08 3.0778800000e+08
4.2300000000e+05 2.6713248893e+06 1.0471915007e+06 1.1274386999e+01 7.1221654272e+00 1.6732077509e+08 3.4720833172e+08 -9.1618776915e+02 4.4323320273e+02 1.1146267790e+08 3.5095761061e+08 -6.9231703602e+02 2.6685910195e+02 -3.7819715772e+28 1.5803794021e+11 7.5106780000e+25 3.6643261303e+08 3.0778800000e+08
4.2330000000e+05 2.6747078502e+06 1.0493295070e+06 1.1278684683e+01 7.1312102841e+00 1.6704586636e+08 3.4734119143e+08 -9.1653701082e+02 4.4249819272e+02 1.1125501348e+08 3.5103753608e+08 -6.9211212881e+02 2.6597741208e+02 -3.7819715772e+28 1.5966002934e+11 7.5106780000e+25 3.6644430343e+08 3.0778800000e+08
4.2360000000e+05 2.6780920993e+06 1.0514702272e+06 1.1282975141e+01 7.1402586497e+00 1.6677085294e+08 3.4747383060e+08 -9.1688566531e+02 4.4176289759e+02 1.1104741080e+08 3.5111719708e+08 -6.9190546942e+02 2.6509594232e+02 -3.7819715772e+28 1.6339922097e+11 7.5106780000e+25 3.6645589415e+08 3.0778800000e+08
4.2390000000e+05 2.6814776346e+06 1.0536136625e+06 1.1287258371e+01 7.1493105182e+00 1.6649573502e+08 3.4760624914e+08 -9.1723373237e+02 4.4102731780e+02 1.1083987038e+08 3.5119659367e+08 -6.9169705177e+02 2.6421469564e+02 -3.7819715772e+28 1.6885380452e+11 7.5106780000e+25 3.6646738514e+08 3.0778800000e+08
4.2420000000e+05 2.6848644536e+06 1.0557598139e+06 1.1291534369e+01 7.1583658838e+00 1.6622051276e+08 3.4773844697e+08 -9.1758121179e+02 4.4029145383e+02 1.1063239274e+08 3.5127572592e+08 -6.9148686976e+02 2.6333367498e+02 -3.7819715772e+28 1.6823084421e+11 7.5106780000e+25 3.6647877636e+08 3.0778800000e+08
4.2450000000e+05 2.6882525544e+06 1.0579086824e+06 1.1295803133e+01 7.1674247409e+00 1.6594518635e+08 3.4787042399e+08 -9.1792810331e+02 4.3955530613e+02 1.1042497843e+08 3.5135459390e+08 -6.9127491722e+02 2.6245288335e+02 -3.7819715772e+28 1.7117562726e+11 7.5106780000e+25 3.6649006777e+08 3.0778800000e+08
4.2480000000e+05 2.6916419348e+06 1.0600602691e+06 1.1300064660e+01 7.1764870837e+00 1.6566975596e+08 3.4800218012e+08 -9.1827440671e+02 4.3881887517e+02 1.1021762797e+08 3.5143319768e+08 -6.9106118796e+02 2.6157232377e+02 -3.7819715772e+28 1.6417287980e+11 7.5106780000e+25 3.6650125933e+08 3.0778800000e+08
4.2510000000e+05 2.6950325925e+06 1.0622145750e+06 1.1304318946e+01 7.1855529065e+00 1.6539422176e+08 3.4813371528e+08 -9.1862012175e+02 4.3808216141e+02 1.1001034190e+08 3.5151153732e+08 -6.9084567571e+02 2.6069199932e+02 -3.7819715772e+28 1.6879559794e+11 7.5106780000e+25 3.6651235098e+08 3.0778800000e+08
4.2540000000e+05 2.6984245254e+06 1.0643716012e+06 1.1308565990e+01 7.1946222036e+00 1.6511858394e+08 3.4826502939e+08 -9.1896524820e+02 4.3734516533e+02 1.0980312075e+08 3.5158961290e+08 -6.9062837419e+02 2.5981191308e+02 -3.7819715772e+28 1.6651143643e+11 7.5106780000e+25 3.6652334269e+08 3.0778800000e+08
4.2570000000e+05 2.7018177314e+06 1.0665313486e+06 1.1312805787e+01 7.2036949691e+00 1.6484284267e+08 3.4839612236e+08 -9.1930978582e+02 4.3660788739e+02 1.0959596505e+08 3.5166742449e+08 -6.9040927704e+02 2.5893206816e+02 -3.7819715772e+28 1.7552194217e+11 7.5106780000e+25 3.6653423442e+08 3.0778800000e+08
4.2600000000e+05 2.7052122082e+06 1.0686938185e+06 1.1317038336e+01 7.2127711974e+00 1.6456699813e+08 3.4852699409e+08 -9.1965373439e+02 4.3587032806e+02 1.0938887536e+08 3.5174497216e+08 -6.9018837788e+02 2.5805246774e+02 -3.7819715772e+28 1.7392332072e+11 7.5106780000e+25 3.6654502613e+08 3.0778800000e+08
4.2630000000e+05 2.7086079537e+06 1.0708590117e+06 1.1321263632e+01 7.2218508828e+00 1.6429105049e+08 3.4865764452e+08 -9.1999709366e+02 4.3513248779e+02 1.0918185221e+08 3.5182225600e+08 -6.8996567026e+02 2.5717311500e+02 -3.7819715772e+28 1.6889609075e+11 7.5106780000e+25 3.6655571777e+08 3.0778800000e+08
4.2660000000e+05 2.7120049656e+06 1.0730269294e+06 1.1325481675e+01 7.2309340194e+00 1.6401499993e+08 3.4878807356e+08 -9.2033986340e+02 4.3439436707e+02 1.0897489614e+08 3.5189927606e+08 -6.8974114770e+02 2.5629401316e+02 -3.7819715772e+28 1.7117036922e+11 7.5106780000e+25 3.6656630931e+08 3.0778800000e+08
4.2690000000e+05 2.7154032419e+06 1.0751975725e+06 1.1329692460e+01 7.2400206016e+00 1.6373884663e+08 3.4891828112e+08 -9.2068204339e+02 4.3365596635e+02 1.0876800770e+08 3.5197603243e+08 -6.8951480366e+02 2.5541516548e+02 -3.7819715772e+28 1.7019642308e+11 7.5106780000e+25 3.6657680071e+08 3.0778800000e+08
4.2720000000e+05 2.7188027804e+06 1.0773709421e+06 1.1333895984e+01 7.2491106235e+00 1.6346259077e+08 3.4904826711e+08 -9.2102363339e+02 4.3291728611e+02 1.0856118744e+08 3.5205252518e+08 -6.8928663154e+02 2.5453657524e+02 -3.7819715772e+28 1.5897411754e+11 7.5106780000e+25 3.6658719193e+08 3.0778800000e+08
4.2750000000e+05 2.7222035788e+06 1.0795470392e+06 1.1338092246e+01 7.2582040795e+00 1.6318623251e+08 3.4917803146e+08 -9.2136463317e+02 4.3217832681e+02 1.0835443591e+08 3.5212875440e+08 -6.8905662471e+02 2.5365824578e+02 -3.7819715772e+28 1.5287840749e+11 7.5106780000e+25 3.6659748294e+08 3.0778800000e+08
4.2780000000e+05 2.7256056350e+06 1.0817258649e+06 1.1342281241e+01 7.2673009638e+00 1.6290977205e+08 3.4930757408e+08 -9.2170504249e+02 4.3143908891e+02 1.0814775365e+08 3.5220472016e+08 -6.8882477649e+02 2.5278018044e+02 -3.7819715772e+28 1.4647457558e+11 7.5106780000e+25 3.6660767370e+08 3.0778800000e+08
4.2810000000e+05 2.7290089468e+06 1.0839074201e+06 1.1346462968e+01 7.2764012706e+00 1.6263320955e+08 3.4943689489e+08 -9.2204486114e+02 4.3069957289e+02 1.0794114122e+08 3.5228042253e+08 -6.8859108014e+02 2.5190238263e+02 -3.7819715772e+28 1.5693808304e+11 7.5106780000e+25 3.6661776417e+08 3.0778800000e+08
4.2840000000e+05 2.7324135121e+06 1.0860917060e+06 1.1350637423e+01 7.2855049942e+00 1.6235654519e+08 3.4956599380e+08 -9.2238408887e+02 4.2995977922e+02 1.0773459919e+08 3.5235586161e+08 -6.8835552886e+02 2.5102485578e+02 -3.7819715772e+28 1.4768551382e+11 7.5106780000e+25 3.6662775433e+08 3.0778800000e+08
4.2870000000e+05 2.7358193286e+06 1.0882787234e+06 1.1354804604e+01 7.2946121287e+00 1.6207977915e+08 3.4969487073e+08 -9.2272272545e+02 4.2921970836e+02 1.0752812809e+08 3.5243103748e+08 -6.8811811582e+02 2.5014760334e+02 -3.7819715772e+28 1.5604814911e+11 7.5106780000e+25 3.6663764414e+08 3.0778800000e+08
4.2900000000e+05 2.7392263941e+06 1.0904684736e+06 1.1358964507e+01 7.3037226685e+00 1.6180291161e+08 3.4982352559e+08 -9.2306077066e+02 4.2847936078e+02 1.0732172850e+08 3.5250595020e+08 -6.8787883413e+02 2.4927062883e+02 -3.7819715772e+28 1.4935887921e+11 7.5106780000e+25 3.6664743357e+08 3.0778800000e+08
4.2930000000e+05 2.7426347065e+06 1.0926609574e+06 1.1363117130e+01 7.3128366078e+00 1.6152594275e+08 3.4995195831e+08 -9.2339822427e+02 4.2773873695e+02 1.0711540098e+08 3.5258059988e+08 -6.8763767683e+02 2.4839393579e+02 -3.7819715772e+28 1.4427093229e+11 7.5106780000e+25 3.6665712259e+08 3.0778800000e+08
4.2960000000e+05 2.7460442637e+06 1.0948561759e+06 1.1367262470e+01 7.3219539408e+00 1.6124887274e+08 3.5008016881e+08 -9.2373508605e+02 4.2699783734e+02 1.0690914609e+08 3.5265498659e+08 -6.8739463693e+02 2.4751752779e+02 -3.7819715772e+28 1.3944893097e+11 7.5106780000e+25 3.6666671117e+08 3.0778800000e+08
4.2990000000e+05 2.7494550633e+06 1.0970541301e+06 1.1371400525e+01 7.3310746617e+00 1.6097170176e+08 3.5020815699e+08 -9.2407135576e+02 4.2625666241e+02 1.0670296439e+08 3.5272911043e+08 -6.8714970738e+02 2.4664140846e+02 -3.7819715772e+28 1.4922336405e+11 7.5106780000e+25 3.6667619928e+08 3.0778800000e+08
4.3020000000e+05 2.7528671032e+06 1.0992548210e+06 1.1375531291e+01 7.3401987647e+00 1.6069442998e+08 3.5033592278e+08 -9.2440703319e+02 4.2551521264e+02 1.0649685645e+08 3.5280297147e+08 -6.8690288108e+02 2.4576558143e+02 -3.7819715772e+28 1.4463648876e+11 7.5106780000e+25 3.6668558688e+08 3.0778800000e+08
4.3050000000e+05 2.7562803813e+06 1.1014582497e+06 1.1379654765e+01 7.3493262442e+00 1.6041705760e+08 3.5046346609e+08 -9.2474211810e+02 4.2477348850e+02 1.0629082285e+08 3.5287656981e+08 -6.8665415085e+02 2.4489005042e+02 -3.7819715772e+28 1.4816670022e+11 7.5106780000e+25 3.6669487397e+08 3.0778800000e+08
4.3080000000e+05 2.7596948954e+06 1.1036644171e+06 1.1383770946e+01 7.3584570942e+00 1.6013958477e+08 3.5059078684e+08 -9.2507661027e+02 4.2403149045e+02 1.0608486415e+08 3.5294990553e+08 -6.8640350950e+02 2.4401481915e+02 -3.7819715772e+28 1.5594894228e+11 7.5106780000e+25 3.6670406050e+08 3.0778800000e+08
4.3110000000e+05 2.7631106432e+06 1.1058733243e+06 1.1387879829e+01 7.3675913091e+00 1.5986201169e+08 3.5071788496e+08 -9.2541050946e+02 4.2328921897e+02 1.0587898093e+08 3.5302297873e+08 -6.8615094974e+02 2.4313989139e+02 -3.7819715772e+28 1.5683528782e+11 7.5106780000e+25 3.6671314645e+08 3.0778800000e+08
4.3140000000e+05 2.7665276225e+06 1.1080849722e+06 1.1391981413e+01 7.3767288830e+00 1.5958433853e+08 3.5084476035e+08 -9.2574381546e+02 4.2254667453e+02 1.0567317377e+08 3.5309578949e+08 -6.8589646426e+02 2.4226527097e+02 -3.7819715772e+28 1.6581432161e+11 7.5106780000e+25 3.6672213181e+08 3.0778800000e+08
4.3170000000e+05 2.7699458313e+06 1.1102993619e+06 1.1396075694e+01 7.3858698101e+00 1.5930656546e+08 3.5097141293e+08 -9.2607652803e+02 4.2180385759e+02 1.0546744325e+08 3.5316833792e+08 -6.8564004566e+02 2.4139096173e+02 -3.7819715772e+28 1.5623201906e+11 7.5106780000e+25 3.6673101654e+08 3.0778800000e+08
4.3200000000e+05 2.7733652672e+06 1.1125164944e+06 1.1400162670e+01 7.3950140847e+00 1.5902869267e+08 3.5109784263e+08 -9.2640864695e+02 4.2106076862e+02 1.0526178994e+08 3.5324062410e+08 -6.8538168652e+02 2.4051696757e+02 -3.7819715772e+28 1.5428102678e+11 7.5106780000e+25 3.6673980062e+08 3.0778800000e+08
4.3230000000e+05 2.7767859282e+06 1.1147363707e+06 1.1404242337e+01 7.4041617010e+00 1.5875072033e+08 3.5122404937e+08 -9.2674017199e+02 4.2031740810e+02 1.0505621443e+08 3.5331264813e+08 -6.8512137932e+02 2.3964329244e+02 -3.7819715772e+28 1.6239651790e+11 7.5106780000e+25 3.6674848404e+08 3.0778800000e+08
4.3260000000e+05 2.7802078119e+06 1.1169589918e+06 1.1408314694e+01 7.4133126532e+00 1.5847264862e+08 3.5135003305e+08 -9.2707110293e+02 4.1957377650e+02 1.0485071731e+08 3.5338441011e+08 -6.8485911653e+02 2.3876994031e+02 -3.7819715772e+28 1.6808121554e+11 7.5106780000e+25 3.6675706677e+08 3.0778800000e+08
4.3290000000e+05 2.7836309162e+06 1.1191843587e+06 1.1412379737e+01 7.4224669354e+00 1.5819447773e+08 3.5147579361e+08 -9.2740143954e+02 4.1882987429e+02 1.0464529916e+08 3.5345591013e+08 -6.8459489052e+02 2.3789691521e+02 -3.7819715772e+28 1.7014537437e+11 7.5106780000e+25 3.6676554880e+08 3.0778800000e+08
4.3320000000e+05 2.7870552390e+06 1.1214124723e+06 1.1416437464e+01 7.4316245420e+00 1.5791620782e+08 3.5160133095e+08 -9.2773118161e+02 4.1808570194e+02 1.0443996057e+08 3.5352714829e+08 -6.8432869362e+02 2.3702422122e+02 -3.7819715772e+28 1.7011684602e+11 7.5106780000e+25 3.6677393010e+08 3.0778800000e+08
4.3350000000e+05 2.7904807780e+06 1.1236433337e+06 1.1420487872e+01 7.4407854670e+00 1.5763783908e+08 3.5172664500e+08 -9.2806032889e+02 4.1734125991e+02 1.0423470214e+08 3.5359812470e+08 -6.8406051810e+02 2.3615186243e+02 -3.7819715772e+28 1.8130119146e+11 7.5106780000e+25 3.6678221066e+08 3.0778800000e+08
4.3380000000e+05 2.7939075310e+06 1.1258769439e+06 1.1424530957e+01 7.4499497047e+00 1.5735937168e+08 3.5185173568e+08 -9.2838888118e+02 4.1659654869e+02 1.0402952446e+08 3.5366883944e+08 -6.8379035617e+02 2.3527984302e+02 -3.7819715772e+28 1.6982758327e+11 7.5106780000e+25 3.6679039047e+08 3.0778800000e+08
4.3410000000e+05 2.7973354958e+06 1.1281133039e+06 1.1428566718e+01 7.4591172493e+00 1.5708080581e+08 3.5197660290e+08 -9.2871683824e+02 4.1585156874e+02 1.0382442813e+08 3.5373929264e+08 -6.8351819998e+02 2.3440816718e+02 -3.7819715772e+28 1.5655257632e+11 7.5106780000e+25 3.6679846951e+08 3.0778800000e+08
4.3440000000e+05 2.8007646703e+06 1.1303524146e+06 1.1432595152e+01 7.4682880950e+00 1.5680214164e+08 3.5210124659e+08 -9.2904419986e+02 4.1510632054e+02 1.0361941374e+08 3.5380948438e+08 -6.8324404161e+02 2.3353683918e+02 -3.7819715772e+28 1.5834109893e+11 7.5106780000e+25 3.6680644777e+08 3.0778800000e+08
4.3470000000e+05 2.8041950522e+06 1.1325942770e+06 1.1436616255e+01 7.4774622359e+00 1.5652337935e+08 3.5222566667e+08 -9.2937096580e+02 4.1436080456e+02 1.0341448190e+08 3.5387941478e+08 -6.8296787308e+02 2.3266586329e+02 -3.7819715772e+28 1.5394180345e+11 7.5106780000e+25 3.6681432523e+08 3.0778800000e+08
4.3500000000e+05 2.8076266393e+06 1.1348388923e+06 1.1440630026e+01 7.4866396663e+00 1.5624451912e+08 3.5234986305e+08 -9.2969713586e+02 4.1361502126e+02 1.0320963322e+08 3.5394908393e+08 -6.8268968637e+02 2.3179524388e+02 -3.7819715772e+28 1.5294163180e+11 7.5106780000e+25 3.6682210188e+08 3.0778800000e+08
4.3530000000e+05 2.8110594295e+06 1.1370862612e+06 1.1444636461e+01 7.4958203804e+00 1.5596556113e+08 3.5247383565e+08 -9.3002270980e+02 4.1286897113e+02 1.0300486829e+08 3.5401849196e+08 -6.8240947336e+02 2.3092498533e+02 -3.7819715772e+28 1.5305123146e+11 7.5106780000e+25 3.6682977772e+08 3.0778800000e+08
4.3560000000e+05 2.8144934205e+06 1.1393363848e+06 1.1448635557e+01 7.5050043722e+00 1.5568650555e+08 3.5259758441e+08 -9.3034768741e+02 4.1212265463e+02 1.0280018774e+08 3.5408763896e+08 -6.8212722590e+02 2.3005509209e+02 -3.7819715772e+28 1.5799009132e+11 7.5106780000e+25 3.6683735273e+08 3.0778800000e+08
4.3590000000e+05 2.8179286101e+06 1.1415892641e+06 1.1452627313e+01 7.5141916361e+00 1.5540735257e+08 3.5272110922e+08 -9.3067206845e+02 4.1137607225e+02 1.0259559216e+08 3.5415652505e+08 -6.8184293575e+02 2.2918556864e+02 -3.7819715772e+28 1.6030667242e+11 7.5106780000e+25 3.6684482691e+08 3.0778800000e+08
4.3620000000e+05 2.8213649961e+06 1.1438449001e+06 1.1456611724e+01 7.5233821661e+00 1.5512810237e+08 3.5284441002e+08 -9.3099585272e+02 4.1062922444e+02 1.0239108218e+08 3.5422515034e+08 -6.8155659463e+02 2.2831641953e+02 -3.7819715772e+28 1.6761838962e+11 7.5106780000e+25 3.6685220025e+08 3.0778800000e+08
4.3650000000e+05 2.8248025764e+06 1.1461032938e+06 1.1460588789e+01 7.5325759565e+00 1.5484875512e+08 3.5296748673e+08 -9.3131904000e+02 4.0988211168e+02 1.0218665841e+08 3.5429351494e+08 -6.8126819417e+02 2.2744764935e+02 -3.7819715772e+28 1.5989702741e+11 7.5106780000e+25 3.6685947275e+08 3.0778800000e+08
4.3680000000e+05 2.8282413486e+06 1.1483644460e+06 1.1464558505e+01 7.5417730015e+00 1.5456931101e+08 3.5309033926e+08 -9.3164163005e+02 4.0913473446e+02 1.0198232147e+08 3.5436161897e+08 -6.8097772595e+02 2.2657926273e+02 -3.7819715772e+28 1.5865839451e+11 7.5106780000e+25 3.6686664440e+08 3.0778800000e+08
4.3710000000e+05 2.8316813107e+06 1.1506283579e+06 1.1468520869e+01 7.5509732951e+00 1.5428977020e+08 3.5321296754e+08 -9.3196362266e+02 4.0838709323e+02 1.0177807198e+08 3.5442946254e+08 -6.8068518148e+02 2.2571126439e+02 -3.7819715772e+28 1.6706787056e+11 7.5106780000e+25 3.6687371520e+08 3.0778800000e+08
4.3740000000e+05 2.8351224604e+06 1.1528950303e+06 1.1472475878e+01 7.5601768316e+00 1.5401013289e+08 3.5333537149e+08 -9.3228501762e+02 4.0763918848e+02 1.0157391057e+08 3.5449704576e+08 -6.8039055220e+02 2.2484365906e+02 -3.7819715772e+28 1.6252591600e+11 7.5106780000e+25 3.6688068515e+08 3.0778800000e+08
4.3770000000e+05 2.8385647955e+06 1.1551644643e+06 1.1476423530e+01 7.5693836052e+00 1.5373039925e+08 3.5345755103e+08 -9.3260581470e+02 4.0689102068e+02 1.0136983786e+08 3.5456436877e+08 -6.8009382949e+02 2.2397645154e+02 -3.7819715772e+28 1.6421210434e+11 7.5106780000e+25 3.6688755425e+08 3.0778800000e+08
4.3800000000e+05 2.8420083138e+06 1.1574366608e+06 1.1480363822e+01 7.5785936099e+00 1.5345056946e+08 3.5357950608e+08 -9.3292601368e+02 4.0614259030e+02 1.0116585448e+08 3.5463143168e+08 -6.7979500466e+02 2.2310964670e+02 -3.7819715772e+28 1.5695115531e+11 7.5106780000e+25 3.6689432249e+08 3.0778800000e+08
4.3830000000e+05 2.8454530131e+06 1.1597116208e+06 1.1484296751e+01 7.5878068401e+00 1.5317064370e+08 3.5370123656e+08 -9.3324561435e+02 4.0539389782e+02 1.0096196107e+08 3.5469823460e+08 -6.7949406893e+02 2.2224324943e+02 -3.7819715772e+28 1.6063767819e+11 7.5106780000e+25 3.6690098989e+08 3.0778800000e+08
4.3860000000e+05 2.8488988911e+06 1.1619893452e+06 1.1488222315e+01 7.5970232898e+00 1.5289062216e+08 3.5382274239e+08 -9.3356461649e+02 4.0464494371e+02 1.0075815825e+08 3.5476477767e+08 -6.7919101348e+02 2.2137726471e+02 -3.7819715772e+28 1.5292676058e+11 7.5106780000e+25 3.6690755645e+08 3.0778800000e+08
4.3890000000e+05 2.8523459457e+06 1.1642698351e+06 1.1492140511e+01 7.6062429531e+00 1.5261050499e+08 3.5394402350e+08 -9.3388301988e+02 4.0389572845e+02 1.0055444667e+08 3.5483106100e+08 -6.7888582941e+02 2.2051169756e+02 -3.7819715772e+28 1.5489822533e+11 7.5106780000e+25 3.6691402216e+08 3.0778800000e+08
4.3920000000e+05 2.8557941747e+06 1.1665530913e+06 1.1496051336e+01 7.6154658243e+00 1.5233029240e+08 3.5406507980e+08 -9.3420082430e+02 4.0314625251e+02 1.0035082697e+08 3.5489708473e+08 -6.7857850773e+02 2.1964655305e+02 -3.7819715772e+28 1.5539284150e+11 7.5106780000e+25 3.6692038705e+08 3.0778800000e+08
4.3950000000e+05 2.8592435758e+06 1.1688391149e+06 1.1499954787e+01 7.6246918975e+00 1.5204998456e+08 3.5418591122e+08 -9.3451802953e+02 4.0239651637e+02 1.0014729978e+08 3.5496284898e+08 -6.7826903942e+02 2.1878183633e+02 -3.7819715772e+28 1.6996642204e+11 7.5106780000e+25 3.6692665111e+08 3.0778800000e+08
4.3980000000e+05 2.8626941468e+06 1.1711279068e+06 1.1503850863e+01 7.6339211669e+00 1.5176958165e+08 3.5430651769e+08 -9.3483463537e+02 4.0164652050e+02 9.9943865762e+07 3.5502835387e+08 -6.7795741534e+02 2.1791755258e+02 -3.7819715772e+28 1.6569621245e+11 7.5106780000e+25 3.6693281435e+08 3.0778800000e+08
4.4010000000e+05 2.8661458856e+06 1.1734194679e+06 1.1507739560e+01 7.6431536266e+00 1.5148908384e+08 3.5442689911e+08 -9.3515064159e+02 4.0089626537e+02 9.9740525551e+07 3.5509359955e+08 -6.7764362631e+02 2.1705370707e+02 -3.7819715772e+28 1.7120441825e+11 7.5106780000e+25 3.6693887680e+08 3.0778800000e+08
4.4040000000e+05 2.8695987898e+06 1.1757137993e+06 1.1511620875e+01 7.6523892707e+00 1.5120849132e+08 3.5454705542e+08 -9.3546604798e+02 4.0014575147e+02 9.9537279803e+07 3.5515858614e+08 -6.7732766307e+02 2.1619030510e+02 -3.7819715772e+28 1.7545970102e+11 7.5106780000e+25 3.6694483845e+08 3.0778800000e+08
4.4070000000e+05 2.8730528574e+06 1.1780109018e+06 1.1515494806e+01 7.6616280934e+00 1.5092780427e+08 3.5466698654e+08 -9.3578085431e+02 3.9939497927e+02 9.9334129172e+07 3.5522331378e+08 -6.7700951626e+02 2.1532735205e+02 -3.7819715772e+28 1.7049176242e+11 7.5106780000e+25 3.6695069932e+08 3.0778800000e+08
4.4100000000e+05 2.8765080860e+06 1.1803107764e+06 1.1519361351e+01 7.6708700888e+00 1.5064702287e+08 3.5478669238e+08 -9.3609506039e+02 3.9864394924e+02 9.9131074313e+07 3.5528778260e+08 -6.7668917649e+02 2.1446485336e+02 -3.7819715772e+28 1.6880630230e+11 7.5106780000e+25 3.6695645943e+08 3.0778800000e+08
4.4130000000e+05 2.8799644734e+06 1.1826134242e+06 1.1523220506e+01 7.6801152511e+00 1.5036614729e+08 3.5490617288e+08 -9.3640866599e+02 3.9789266187e+02 9.8928115886e+07 3.5535199274e+08 -6.7636663426e+02 2.1360281453e+02 -3.7819715772e+28 1.6949545808e+11 7.5106780000e+25 3.6696211880e+08 3.0778800000e+08
4.4160000000e+05 2.8834220175e+06 1.1849188459e+06 1.1527072270e+01 7.6893635744e+00 1.5008517773e+08 3.5502542795e+08 -9.3672167089e+02 3.9714111762e+02 9.8725254554e+07 3.5541594433e+08 -6.7604188001e+02 2.1274124113e+02 -3.7819715772e+28 1.7612294063e+11 7.5106780000e+25 3.6696767743e+08 3.0778800000e+08
4.4190000000e+05 2.8868807161e+06 1.1872270426e+06 1.1530916638e+01 7.6986150529e+00 1.4980411435e+08 3.5514445752e+08 -9.3703407489e+02 3.9638931697e+02 9.8522490980e+07 3.5547963753e+08 -6.7571490409e+02 2.1188013877e+02 -3.7819715772e+28 1.7048405268e+11 7.5106780000e+25 3.6697313536e+08 3.0778800000e+08
4.4220000000e+05 2.8903405668e+06 1.1895380153e+06 1.1534753610e+01 7.7078696806e+00 1.4952295734e+08 3.5526326152e+08 -9.3734587778e+02 3.9563726041e+02 9.8319825834e+07 3.5554307246e+08 -6.7538569678e+02 2.1101951316e+02 -3.7819715772e+28 1.7391067545e+11 7.5106780000e+25 3.6697849261e+08 3.0778800000e+08
4.4250000000e+05 2.8938015675e+06 1.1918517648e+06 1.1538583181e+01 7.7171274518e+00 1.4924170688e+08 3.5538183985e+08 -9.3765707932e+02 3.9488494840e+02 9.8117259786e+07 3.5560624928e+08 -6.7505424828e+02 2.1015937005e+02 -3.7819715772e+28 1.6137192267e+11 7.5106780000e+25 3.6698374918e+08 3.0778800000e+08
4.4280000000e+05 2.8972637160e+06 1.1941682920e+06 1.1542405351e+01 7.7263883605e+00 1.4896036316e+08 3.5550019246e+08 -9.3796767933e+02 3.9413238143e+02 9.7914793510e+07 3.5566916814e+08 -6.7472054871e+02 2.0929971527e+02 -3.7819715772e+28 1.6455335574e+11 7.5106780000e+25 3.6698890512e+08 3.0778800000e+08
4.4310000000e+05 2.9007270100e+06 1.1964875981e+06 1.1546220115e+01 7.7356524008e+00 1.4867892634e+08 3.5561831926e+08 -9.3827767757e+02 3.9337955997e+02 9.7712427683e+07 3.5573182916e+08 -6.7438458811e+02 2.0844055471e+02 -3.7819715772e+28 1.6112818956e+11 7.5106780000e+25 3.6699396045e+08 3.0778800000e+08
4.4340000000e+05 2.9041914473e+06 1.1988096838e+06 1.1550027471e+01 7.7449195670e+00 1.4839739661e+08 3.5573622017e+08 -9.3858707385e+02 3.9262648450e+02 9.7510162985e+07 3.5579423252e+08 -6.7404635644e+02 2.0758189433e+02 -3.7819715772e+28 1.5230179273e+11 7.5106780000e+25 3.6699891518e+08 3.0778800000e+08
